address,first_seen_block,name,symbol,decimals,total_supply,is_erc721,is_erc1155,detected_type,last_updated_unix,first_seen_txhash,interface_conflict,has_url,found_in,extracted_urls,token_id,token_uri,meta_name,meta_description,meta_image,error
0x5840d9dd5b3222430df6b02f8d3e6d5b38e52264,82747443,Minty NFT,MINTY,,148,1.0,0.0,ERC721,1771803610,0x21d40bef6a13b3d4731fd6e989b3aa039d780d5f2e8736afefafe68c4db64b3c,False,False,,,1,ipfs://bafkreigt5eeuo3cymrqziz22ltjq7up5nyuzexkxlxclylzd5chtyfyzhu,,,,"[ipfs_gateway] Network Error: HTTPConnectionPool(host='127.0.0.1', port=8080): Read timed out. (read timeout=5) | [ipfs_gateway_json] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/bafkreigt5eeuo3cymrqziz22ltjq7up5nyuzexkxlxclylzd5chtyfyzhu.json | [ipfs_gateway] Network Error: HTTPSConnectionPool(host='ipfs.io', port=443): Read timed out. (read timeout=5) | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/bafkreigt5eeuo3cymrqziz22ltjq7up5nyuzexkxlxclylzd5chtyfyzhu.json | [ipfs_gateway] Network Error: HTTPSConnectionPool(host='bafkreigt5eeuo3cymrqziz22ltjq7up5nyuzexkxlxclylzd5chtyfyzhu.ipfs.dweb.link', port=443): Read timed out. (read timeout=5) | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/bafkreigt5eeuo3cymrqziz22ltjq7up5nyuzexkxlxclylzd5chtyfyzhu.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafkreigt5eeuo3cymrqziz22ltjq7up5nyuzexkxlxclylzd5chtyfyzhu | [ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafkreigt5eeuo3cymrqziz22ltjq7up5nyuzexkxlxclylzd5chtyfyzhu.json"
0xbc5eaf58862dd5365d8578d695c4a0509351bbb4,82737730,TRUMP COIN,TC,,,1.0,0.0,ERC721,1771798929,0xc4ed5ae55d5053587e61c11c8ab6f5f7975dcb3b177db16cd50dc64a29ca21cf,False,False,,,51500281294625598158631364965369019488371034088302643985094918129540522835969,https://www.okx.com/priapi/v1/nft/metadata/56/0xbc5eaf58862dd5365d8578d695c4a0509351bbb4/0x71dc205166cdb38c83eb9d1e90a0b11f4e780f3b000000000000630000000001,,,,"[http] Server returned an empty body (HTTP 200, from https://www.okx.com/priapi/v1/nft/metadata/56/0xbc5eaf58862dd5365d8578d695c4a0509351bbb4/0x71dc205166cdb38c83eb9d1e90a0b11f4e780f3b000000000000630000000001)"
0xaaacace371afdae4a119beb560b59cdfa5098721,82712068,AutuniteCollection,AUT,,212,1.0,0.0,ERC721,1771787014,0x8b064de6ff4c125bc76d39a19a263acdcd5dc01f2f1e7354243413237df5ba4d,False,False,,,248480,https://backend.autunite.ai/public/api/nft-json/248480,,,,"[http] Server returned HTML instead of JSON (from https://backend.autunite.ai/public/api/nft-json/248480): '{     ""description"": ""A collection of unique art NFTs generated by the Binance verified Minter smart contract, with the aim of creating a ledger to record the world's artworks on the blockchain.\n\nYou can trade Autunite NFTs on any valid Binance marketplace such as OpenSea or Blur.\n\nYou can also'"
0xe3ce85c403ecc5dc8622db2ed20a3cf615a97fef,82709313,test1,YPNFT,,1,1.0,0.0,ERC721,1771785621,0x34515ee69335eccd717212eaf8362981ce5351e383e02e300f191aeaa5da886d,False,False,,,1,https://nfts.clutchdex.com/metadata/1,,,,[http] Network Error: 404 Client Error: Not Found for url: https://nfts.clutchdex.com/metadata/1
0xab1487c933e382ee0e0413113532d6966a76fad3,82704698,Tether USD Bridged ZED20,USDT.z,,11000000000000000000000000,,,ERC721,1771783391,0xa7ba72b16ac37013203e3afb169b81c58238329ef0bef4d76cf5999c53c9bfc4,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0x6e88ad69b12825ae899ccfb28647b600af57cbeb,82699955,SpaceX的公共股票代码是什么？,GROUP,,,1.0,0.0,ERC721,1771781300,0xdb7236b0b2dc7b4c7bdbace3cbca5a81c8b5367c0e1bccce601ec34dde7e8c30,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0x04340278d17cafb94693c308f74a05e1e80ee18c,82684982,Musk USM LAND,MML,,8150,1.0,0.0,ERC721,1771773974,0xfb36b4cb14b873bf89c8356e762690118b65fe5afbeb385ef8c93ea3ca2d1298,False,False,,,,https://api.bakeryswap.org/nft/musk-usm-land/,,,,"[http] Network Error: HTTPSConnectionPool(host='api.bakeryswap.org', port=443): Max retries exceeded with url: /nft/musk-usm-land/ (Caused by NameResolutionError(""HTTPSConnection(host='api.bakeryswap.org', port=443): Failed to resolve 'api.bakeryswap.org' ([Errno -2] Name or service not known)""))"
0x06f352c604d36b703e04671827493c43f598dc1e,82682449,Hearts NFT,HEARTS,,,0.0,1.0,ERC1155,1771772805,0x5a137b6e584818c60f884be88020c454c86c069effae9ffcf612a746be448084,False,False,,,1,https://ipfs.io/ipfs/bafybeihgsaoi3u2lg2x2rqpwxargs7y6wyf7pkem464zffimdanaaqhoxm/0000000000000000000000000000000000000000000000000000000000000001.json,,,,[ipfs_gateway] Network Error: 404 Client Error: Not Found for url: http://127.0.0.1:8080/ipfs/bafybeihgsaoi3u2lg2x2rqpwxargs7y6wyf7pkem464zffimdanaaqhoxm/0000000000000000000000000000000000000000000000000000000000000001.json | [ipfs_gateway] Network Error: 404 Client Error: Not Found for url: https://ipfs.io/ipfs/bafybeihgsaoi3u2lg2x2rqpwxargs7y6wyf7pkem464zffimdanaaqhoxm/0000000000000000000000000000000000000000000000000000000000000001.json | [ipfs_gateway] Network Error: 404 Client Error: Not Found for url: https://bafybeihgsaoi3u2lg2x2rqpwxargs7y6wyf7pkem464zffimdanaaqhoxm.ipfs.dweb.link/0000000000000000000000000000000000000000000000000000000000000001.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeihgsaoi3u2lg2x2rqpwxargs7y6wyf7pkem464zffimdanaaqhoxm/0000000000000000000000000000000000000000000000000000000000000001.json
0x9c60f91fcef96771b5b1fc33bef6c95c45977633,82659663,BAP-578 Agent,BAP578-A,,,1.0,0.0,ERC721,1771761614,0xa6faef9458bb058ddbe4da660d25869a71d53c73ba278f5448c49dad24d44962,False,False,,,1,ipfs://baim-agent-1,,,,[ipfs_gateway] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/baim-agent-1 | [ipfs_gateway_json] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/baim-agent-1.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/baim-agent-1 | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/baim-agent-1.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/baim-agent-1 | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/baim-agent-1.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/baim-agent-1 | [ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/baim-agent-1.json
0x18b22f7d404fe22e7573aa4ce2dddae828934774,82651145,Dogecoin Interstellar Alliance,DIA,,4,1.0,0.0,ERC721,1771757636,0xa624229d168ae1f20031171584cc47604caf302aac0e29ba8f47a1b0d23aaa7b,False,False,,,1,ipfs://bafkreidqilnpotv53n6q4v5oyvof56nn2nyu74sdgl6pz45hukrx3c2vq,,,,[ipfs_gateway] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/bafkreidqilnpotv53n6q4v5oyvof56nn2nyu74sdgl6pz45hukrx3c2vq | [ipfs_gateway_json] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/bafkreidqilnpotv53n6q4v5oyvof56nn2nyu74sdgl6pz45hukrx3c2vq.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/bafkreidqilnpotv53n6q4v5oyvof56nn2nyu74sdgl6pz45hukrx3c2vq | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/bafkreidqilnpotv53n6q4v5oyvof56nn2nyu74sdgl6pz45hukrx3c2vq.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/bafkreidqilnpotv53n6q4v5oyvof56nn2nyu74sdgl6pz45hukrx3c2vq | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/bafkreidqilnpotv53n6q4v5oyvof56nn2nyu74sdgl6pz45hukrx3c2vq.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafkreidqilnpotv53n6q4v5oyvof56nn2nyu74sdgl6pz45hukrx3c2vq | [ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafkreidqilnpotv53n6q4v5oyvof56nn2nyu74sdgl6pz45hukrx3c2vq.json
0xd3ce692ef8b72f396b576c8d505327e08b519a4b,82626954,DID,DID,,25012,1.0,0.0,ERC721,1771746186,0x1f7daaed8872c2f9d04c154750ef831da847b753a2b50992d48cd2dab1d8244d,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0xba11372f7143ee985f287a2130dc2807eb3b2d5a,82546343,Future XPIN Token,FT-XPIN,,16,1.0,0.0,ERC721,1771709062,0x656d799b107cfbf0e8ad79c85c6d9aaafded964e22bac01e7d03ff3cc0d13e59,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0x804d95ddf70e273b9c5bc0174b1033f257301b52,82545280,Future XPIN Token,FT-XPIN,,16,1.0,0.0,ERC721,1771708529,0xc514ae55511570ed66a09f2808c510c70fb8a5561a78dfe006a17f385af54a61,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0x2f3e1bcda0f90fc485f4d9db9331ae600f01d455,82540676,Future XPIN Token,FT-XPIN,,32,1.0,0.0,ERC721,1771706432,0xed0306b4f92813f26e126a8935fed8eccbc3987c7cc8002553aaa6f64b515282,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0x7ac843407624b399684d721edacda74318a06f76,82535867,,,,,,,ERC1155,1771704173,0xd876dc37fa9424ee57577054346ec86a5eb32dcb8eda76c0371a1dc63c4985e5,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0x7e6a89971b826cba83e29cfbe638813eff5d185d,82534638,AMC_EntryPass,AMCEP,,61178,1.0,0.0,ERC721,1771703602,0x02c22a7517ecf238f9cf1b12815c27b2674dabdd7d9b8ce9bf70167d5a93ba14,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0x559884591d396262e5ae9690931d16d2f2e70062,82515145,LpdNFT,LpdNFT,,2,1.0,0.0,ERC721,1771694512,0x466cb88db11b0079962ec1302637bd98e5cac0656f8055f1fc84f57d66a07ba4,False,False,,,1,https://nft.loops.finance/1,,,,"[http] Network Error: HTTPSConnectionPool(host='nft.loops.finance', port=443): Max retries exceeded with url: /1 (Caused by SSLError(SSLError(1, '[SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1081)')))"
0x94c640cfee194b416143124e0afe924352e2a760,82512099,test Protocol V3,testnft,,16,1.0,0.0,ERC721,1771693154,0x2db7ace9397b2dafca3ddcdb16251ef746eca74f188c52b1b12c5e730a57a19b,False,False,,,1,1,,,,Invalid URI: unsupported scheme in '1'
0x35b5261832a28d68a88a7169ffa62ae74ef03940,82507026,test Protocol V3,testnft,,14,1.0,0.0,ERC721,1771690774,0xa37813058d35bd6ec9e688a93e5b05ddc4342d938eb1fe24db0938db1b0c8347,False,False,,,1,1,,,,Invalid URI: unsupported scheme in '1'
0x3480ddf6039bb588500dad031a1836d52308fd9c,82506801,test Protocol V3,testnft,,11,1.0,0.0,ERC721,1771690665,0x35cd1c83a1e1d5e0a8df1d57a6acf4fb4ae3fce990deb5a994679a7d28ebe5c1,False,False,,,1,1,,,,Invalid URI: unsupported scheme in '1'
0x95c1b791d5c76ef25ee87815b8fac68182ed3880,82505508,Virtual Activity Device,VAD,,45074,1.0,0.0,ERC721,1771689965,0x5f9de8b5d0e33ce6fe21d0e7865f998f38b9956f8b1f1373b3968fdc63160ec3,False,False,,,404482793,https://getfitmining.com/nft/404482793,,,,"[http] Network Error: HTTPSConnectionPool(host='getfitmining.com', port=443): Max retries exceeded with url: /nft/404482793 (Caused by NameResolutionError(""HTTPSConnection(host='getfitmining.com', port=443): Failed to resolve 'getfitmining.com' ([Errno -2] Name or service not known)""))"
0x3db6abfd8d33f07f45dfa893f5b338709332ed87,82500123,test Protocol V3,testnft,,13,1.0,0.0,ERC721,1771687299,0x6f074261e3b84be80aefba72c06998f6de5637ae7451c9b3ae2b61c04ee4293b,False,False,,,1,1,,,,Invalid URI: unsupported scheme in '1'
0x306833375cca4728cc2465c888ed9aff32d64dae,82484450,NOUS Agent,NOUS-AGENT,,1,1.0,0.0,ERC721,1771679846,0xad948170e95e91896d3e78ef4d0c7974246a7865ee4564a9376831d3b8d6f293,False,False,,,1,https://trade.3o.pw/metadata/1,,,,[http] Network Error: 404 Client Error: Not Found for url: https://trade.3o.pw/metadata/1
0x5099d14fbdc58039d68db2eb4fa3fa939da668b1,82469427,NoMaiMai,NOM,,4000,1.0,0.0,ERC721,1771672535,0x8d2dc1b8f9371020c105b58e809a86f13df97cf7fde3be3693c4edc6bb0e1058,False,False,,,1,ipfs://QmPfYRcfQLqww5RWBMgLujK5u4iNvgnra38jMpuVqWtttE/1.json,,,,[ipfs_gateway] Network Error: 404 Client Error: Not Found for url: http://127.0.0.1:8080/ipfs/QmPfYRcfQLqww5RWBMgLujK5u4iNvgnra38jMpuVqWtttE/1.json | [ipfs_gateway] Network Error: 404 Client Error: Not Found for url: https://ipfs.io/ipfs/QmPfYRcfQLqww5RWBMgLujK5u4iNvgnra38jMpuVqWtttE/1.json | [ipfs_gateway] Network Error: 404 Client Error: Not Found for url: https://bafybeiatwko5rmiz2mu77tqrygpxrj3kob2o7tizntlwkaeddlfputuqr4.ipfs.dweb.link/1.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmPfYRcfQLqww5RWBMgLujK5u4iNvgnra38jMpuVqWtttE/1.json
0x65ea65a0a47638c25000e78b1cfa188965296fb7,82461518,test Protocol V3,testnft,,13,1.0,0.0,ERC721,1771668628,0xda93107ca439b267d1b4a0dc47618dd285b54e14caa48ec3cfd3d90037221650,False,False,,,1,1,,,,Invalid URI: unsupported scheme in '1'
0xf4a2af91a469dd34403d1d52760f0436605b5382,82454377,NOUS Agent,NOUS-AGENT,,15,1.0,0.0,ERC721,1771665264,0x8a1be5b735810d96675d7276a3cb8f34023a39852ede0397a63ec8f961933f36,False,False,,,1,https://trade.3o.pw/metadata/1,,,,[http] Network Error: 404 Client Error: Not Found for url: https://trade.3o.pw/metadata/1
0x9ad0e3224df03708bf82ba40092315951358e579,82432179,BASICAVATAR.SECONDLIVE,BASICAVATAR,,534125,1.0,0.0,ERC721,1771654519,0xf40dc11b340b8b27c80ceb3251263a1d6b831934e30fbe1c401051e0468388fe,False,True,name,BASICAVATAR.SECONDLIVE,1,https://api.secondlive.world/api/v1/erc721/metadata/v2/editor_avatar/bsc/1,,,,[http] Network Error: 530 Server Error: <none> for url: https://api.secondlive.world/api/v1/erc721/metadata/v2/editor_avatar/bsc/1
0x40bc52774dc8d59adf7e893543bdbe7a68a13a8f,82423615,ENVELOP wNFT Farming,wNFTF,,40,1.0,0.0,ERC721,1771650193,0xe0dc14938a30ffcd0ad344b8d2cfa681aa5f07360b7d88452c71a24b7033f051,False,False,,,1,https://envelop.is/distribmetadata/0x40bc52774dc8d59adf7e893543bdbe7a68a13a8f/1,,,,[http] Network Error: 404 Client Error: Not Found for url: https://envelop.is/distribmetadata/0x40bc52774dc8d59adf7e893543bdbe7a68a13a8f/1
0x6efdd0380c9dde9c50ae99669d8ffd9439efcdbd,82371860,Bake Musk Mixer,BMM,,10000,1.0,0.0,ERC721,1771626731,0xae904e843a07df93f537792b88fca50a998ac433d082cb45694c9bcb7cc547c9,False,False,,,,https://api.bakeryswap.org/nft/bake-musk-mixer/,,,,"[http] Network Error: HTTPSConnectionPool(host='api.bakeryswap.org', port=443): Max retries exceeded with url: /nft/bake-musk-mixer/ (Caused by NameResolutionError(""HTTPSConnection(host='api.bakeryswap.org', port=443): Failed to resolve 'api.bakeryswap.org' ([Errno -2] Name or service not known)""))"
0xc6f252c2cdd4087e30608a35c022ce490b58179b,82370258,CryptoBlades character,CBC,,1724330,1.0,0.0,ERC721,1771626073,0x310377a57e746a67f3c36d3cadfc7971d368e4706ab879292ca4f000acb8c8d2,False,False,,,1,https://api.cryptoblades.io/nfts/view/bnb/cb-character/1,,,,"[http] Network Error: HTTPSConnectionPool(host='api.cryptoblades.io', port=443): Max retries exceeded with url: /nfts/view/bnb/cb-character/1 (Caused by NameResolutionError(""HTTPSConnection(host='api.cryptoblades.io', port=443): Failed to resolve 'api.cryptoblades.io' ([Errno -2] Name or service not known)""))"
0x4162ae9cef06081f98cabff9d3737bfd95a3b487,82347078,K - 3 Kingdoms,K3K,,9902,1.0,0.0,ERC721,1771615172,0x6a521025157b9eef793c80060aae2558e829e3f6dbd1688623ac0ba7c57be207,False,False,,,1,https://klaythreekingdoms.s3.ap-northeast-2.amazonaws.com/metadata/1,,,,[http] Network Error: 404 Client Error: Not Found for url: https://klaythreekingdoms.s3.ap-northeast-2.amazonaws.com/metadata/1
0xd036d1d94e33db097554dbc7686b3b6755840912,82324866,ByteNova NFT,NOVANFT,,83317,1.0,0.0,ERC721,1771604005,0x2c9e4611f113de86d6da208385664f341e9c37993dfef267f741c4fbd2b4a426,False,False,,,1,https://bafybeicrwqynallc4owk2jg547ajnh3y2ggu2orvvhofpknpp26uszkutq.ipfs.w3s.link/data.json,,,,"[http] Network Error: HTTPSConnectionPool(host='bafybeicrwqynallc4owk2jg547ajnh3y2ggu2orvvhofpknpp26uszkutq.ipfs.w3s.link', port=443): Max retries exceeded with url: /data.json (Caused by NewConnectionError(""HTTPSConnection(host='bafybeicrwqynallc4owk2jg547ajnh3y2ggu2orvvhofpknpp26uszkutq.ipfs.w3s.link', port=443): Failed to establish a new connection: [Errno 111] Connection refused""))"
0x6c7ea7fa2a99833363aad80f80cb89e021646097,82313241,ZNS Connect,.cz,,,1.0,0.0,ERC721,1771598171,0x2c164b2af122eba16ca508401971447247536c418c649f9b5bb1807e578ad82d,False,False,,,1,https://api.znsconnect.io/v1/metadata/56/1,,,,"[http] Network Error: HTTPSConnectionPool(host='api.znsconnect.io', port=443): Max retries exceeded with url: /v1/metadata/56/1 (Caused by NameResolutionError(""HTTPSConnection(host='api.znsconnect.io', port=443): Failed to resolve 'api.znsconnect.io' ([Errno -2] Name or service not known)""))"
0xd34346770cd45f53fa5d69ee014978cd77df193a,82310059,DARW Agent,DARW,,,1.0,0.0,ERC721,1771596505,0x7a90ec4222b74530a35009d5ff0b60aa831896ac50678f2097ea25f9da234be3,False,False,,,0,https://clawd4u.fun/kuro/darw-metadata.json,,,,[http] Network Error: 526 Server Error: <none> for url: https://clawd4u.fun/kuro/darw-metadata.json
0x12b5fd8ee685229e85d2dea9dfa87f8e3725ee33,82289565,,,,,0.0,1.0,ERC1155,1771586349,0x3a34d64e4e703ef5529d442227d8f376bdde97d570b32cfc2f1d349081b489f5,False,False,,,1,https://ipfs.io/ipfs/bafkreicr5vgcpc4heqyck5fpkpbzdqaydx75wsi5ohwk3a7uuu4d5dldju,,,,"[ipfs_gateway] Network Error: HTTPConnectionPool(host='127.0.0.1', port=8080): Read timed out. (read timeout=5) | [ipfs_gateway_json] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/bafkreicr5vgcpc4heqyck5fpkpbzdqaydx75wsi5ohwk3a7uuu4d5dldju.json | [ipfs_gateway] Network Error: HTTPSConnectionPool(host='ipfs.io', port=443): Read timed out. (read timeout=5) | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/bafkreicr5vgcpc4heqyck5fpkpbzdqaydx75wsi5ohwk3a7uuu4d5dldju.json | [ipfs_gateway] Network Error: HTTPSConnectionPool(host='bafkreicr5vgcpc4heqyck5fpkpbzdqaydx75wsi5ohwk3a7uuu4d5dldju.ipfs.dweb.link', port=443): Read timed out. (read timeout=5) | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/bafkreicr5vgcpc4heqyck5fpkpbzdqaydx75wsi5ohwk3a7uuu4d5dldju.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafkreicr5vgcpc4heqyck5fpkpbzdqaydx75wsi5ohwk3a7uuu4d5dldju | [ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafkreicr5vgcpc4heqyck5fpkpbzdqaydx75wsi5ohwk3a7uuu4d5dldju.json"
0x52a8ce9d8057d3c1b70ed33520fc7573328f9f12,82267000,ICW GiftCard V9,ICGV9,,1,1.0,0.0,ERC721,1771575543,0xf87c70fe4e30026f509705880a61c9b071a085e789ea5900cc06dc383c7bacd3,False,False,,,30000000001,https://api.icw.gift/metadata/0000030000000001.json,,,,"[http] Network Error: HTTPSConnectionPool(host='api.icw.gift', port=443): Max retries exceeded with url: /metadata/0000030000000001.json (Caused by NameResolutionError(""HTTPSConnection(host='api.icw.gift', port=443): Failed to resolve 'api.icw.gift' ([Errno -2] Name or service not known)""))"
0xc179082409ce39855159e7344d9ee2df32af6d36,82262355,Interest Bearing PRQ,iPRQ,,12109,1.0,0.0,ERC721,1771573067,0x59bf353b4938413fd9051173ee9ebf73cc3e0329ffbb53986fd7e7e5b38095ca,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0x24fadcefd2117719c4078c08b352b22c74542418,82245749,Mobox Avatar,BNFTMBOX01,,55231,1.0,0.0,ERC721,1771565219,0xe544b3eb11da5fa2a8166818ccbe597fbebbdd2cfc7ffe0e2777b5be675de1be,False,False,,,1,https://public.nftstatic.com/static/nft/BSC/BNFTMBOX01/1,,,,[http] Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BNFTMBOX01/1
0xea69faf31acc06a1e809ebee8257abf4a52c72ba,82240467,ForU Badge,ForU,,,0.0,1.0,ERC1155,1771562532,0x3c9297b12d0000c7562c194a962742e8d259a4cc2c80a68ce43562ba4f149925,False,False,,,1,https://api-social-demo.foruai.io/v1/badge-public/token/1.json,,,,[http] Network Error: 404 Client Error: Not Found for url: https://api-social-demo.foruai.io/v1/badge-public/token/1.json
0x327ec0bea2c632a7978e9735272ede710b0f9791,82217080,ShellAgent,SHLL,,,1.0,0.0,ERC721,1771551211,0x52a473b3b055f38cb66a4a52c2073db8b8d351aa84c063f9ae886eedaf62e883,False,False,,,1,https://api.shll.run/api/metadata/1,,,,"[http] Network Error: HTTPSConnectionPool(host='api.shll.run', port=443): Max retries exceeded with url: /api/metadata/1 (Caused by NameResolutionError(""HTTPSConnection(host='api.shll.run', port=443): Failed to resolve 'api.shll.run' ([Errno -2] Name or service not known)""))"
0x56be42aea9c50dc7af7b6fc6b3dc9eabe9ab7d4c,82194604,,,,0,0.0,1.0,ERC1155,1771541229,0x5b6d050190a5a327ac77ce5cfe869fb5c40d9e22cbad4a7a49df27738991199e,False,False,,,1,https://tokens.credefi.io/metadata/p2p-v1/56/xcredi,,,,"[http] Network Error: HTTPSConnectionPool(host='tokens.credefi.io', port=443): Max retries exceeded with url: /metadata/p2p-v1/56/xcredi (Caused by NameResolutionError(""HTTPSConnection(host='tokens.credefi.io', port=443): Failed to resolve 'tokens.credefi.io' ([Errno -2] Name or service not known)""))"
0xb8b1eacb7a95e2e75425cab0c8e2c4408b0f27a5,82193327,,,,0,0.0,1.0,ERC1155,1771540650,0xca57cc190257efea4980e1950e3d0a34f6e61a535b71dc30216871119651c447,False,False,,,1,https://tokens.credefi.io/metadata/p2p-v1/56/credi,,,,"[http] Network Error: HTTPSConnectionPool(host='tokens.credefi.io', port=443): Max retries exceeded with url: /metadata/p2p-v1/56/credi (Caused by NameResolutionError(""HTTPSConnection(host='tokens.credefi.io', port=443): Failed to resolve 'tokens.credefi.io' ([Errno -2] Name or service not known)""))"
0xae9b4f934d2fb6bd8d07598963ab1512c3b1ec48,82175269,LifePass,LIFE,,,1.0,0.0,ERC721,1771532655,0x43d075fa64b30dfb10e066023e64a3d5dcaeeba1dc36a818c5b8a961708f4813,False,False,,,1,https://ipfs.dlife.xyz/api/nft/1,,,,[http] Network Error: 404 Client Error: Not Found for url: https://ipfs.dlife.xyz/api/nft/1
0x5a2b0f69789a1160a43a2badb07573d1ba7f87c2,82163779,DeFiRe Position,DFRPOS,,,1.0,0.0,ERC721,1771527545,0x4afcbae1443826c6ad28dbbf61684bf2f689db66190b43a740da142e914a9da4,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0x83de60d14c4fe137b7518b8f14710af95a45c7e3,82150643,ICW GiftCard V8,ICGV8,,1,1.0,0.0,ERC721,1771521654,0xbf30b77b4745b4452f043732f7cfde58e59d1f9fa388541aca1d2793619bff79,False,False,,,1,https://api.icw.gift/metadata/0000030000000002.json,,,,"[http] Network Error: HTTPSConnectionPool(host='api.icw.gift', port=443): Max retries exceeded with url: /metadata/0000030000000002.json (Caused by NameResolutionError(""HTTPSConnection(host='api.icw.gift', port=443): Failed to resolve 'api.icw.gift' ([Errno -2] Name or service not known)""))"
0x9614ef772ef5241146eea87f2934a3a693a08f1b,82136727,DeFiRe Position,DFRPOS,,,1.0,0.0,ERC721,1771514575,0x25d4197c1e0b055eefaa0da6acf0fa8779b00020adf8f212382cb78256e3c5e5,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0x8ced32fa14f73aa110450696c0e2c32f622e8c91,82125858,Binance Spring Festival,币安春节,,,1.0,0.0,ERC721,1771509161,0x0847ad48672bdfd98575d3cb52168969b92bb3429beb93277c8dc69878e8b83b,False,False,,,1,https://orange-huge-jay-540.mypinata.cloud/ipfs/1.json,,,,[http] Network Error: 400 Client Error: Bad Request for url: https://orange-huge-jay-540.mypinata.cloud/ipfs/1.json | [ipfs_gateway_fallback] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/1.json | [ipfs_gateway_fallback] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/1.json | [ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/1.json
