ERROR_TYPE,COUNT,PERCENTAGE
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBOCEANMOLLU/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://graphigo.prd.galaxy.eco/metadata/0x1e0291feb3baab695c9e728d24fe603cc6036c8a/,1,0.03%
"Network Error: HTTPSConnectionPool(host='metadata.qorpo.world', port=443): Max retries exceeded with url: /contract/aneemate-genesis.json (Caused by NameResolutionError(""HTTPSConnection(host='metadata.qorpo.world', port=443): Failed to resolve 'metadata.qorpo.world' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='images.poopies.io', port=443): Max retries exceeded with url: /metadata/ (Caused by NameResolutionError(""HTTPSConnection(host='images.poopies.io', port=443): Failed to resolve 'images.poopies.io' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/ANDRYUBAR/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://yooshi.io/nft-meta/yooshi-shib/,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBFIFTHANNIVERSARY/1,1,0.03%
"Network Error: HTTPSConnectionPool(host='api.commonwealth4.com', port=443): Max retries exceeded with url: /pregame-nft/1 (Caused by NameResolutionError(""HTTPSConnection(host='api.commonwealth4.com', port=443): Failed to resolve 'api.commonwealth4.com' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='tcg.blockczech.io', port=443): Max retries exceeded with url: /items/2/ (Caused by NameResolutionError(""HTTPSConnection(host='tcg.blockczech.io', port=443): Failed to resolve 'tcg.blockczech.io' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='server.babyswap.io', port=443): Max retries exceeded with url: /api/queryTokenJson/ (Caused by NameResolutionError(""HTTPSConnection(host='server.babyswap.io', port=443): Failed to resolve 'server.babyswap.io' ([Errno -3] Temporary failure in name resolution)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://dao-api.oneworld.xyz/v1/nft/,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBAP/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBTOKIDOKI/1,1,0.03%
"Network Error: HTTPSConnectionPool(host='pixel-genetics.com', port=443): Max retries exceeded with url: /api/egg/1 (Caused by NameResolutionError(""HTTPSConnection(host='pixel-genetics.com', port=443): Failed to resolve 'pixel-genetics.com' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://api.rebate.fun/sbt/sbt.json,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/CRYPTOETH/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://api.rebate.fun/api/sbt/metadata/,1,0.03%
"Network Error: HTTPSConnectionPool(host='daronft.bitbat.io', port=443): Max retries exceeded with url: /node/1 (Caused by NameResolutionError(""HTTPSConnection(host='daronft.bitbat.io', port=443): Failed to resolve 'daronft.bitbat.io' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBALPINEP2/1,1,0.03%
"Network Error: HTTPSConnectionPool(host='ipfs.4everland.io', port=443): Max retries exceeded with url: /ipfs/bafybeiasxgajqq3ef377fumun5arwauztifhbuiyxvfuqpthkhmvsgwcqe/1.png (Caused by NameResolutionError(""HTTPSConnection(host='ipfs.4everland.io', port=443): Failed to resolve 'ipfs.4everland.io' ([Errno -3] Temporary failure in name resolution)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='app.api.30sec.net', port=443): Max retries exceeded with url: /v1/finance/Nft/ItalianStyleConnoisseur/1 (Caused by NewConnectionError(""HTTPSConnection(host='app.api.30sec.net', port=443): Failed to establish a new connection: [Errno 111] Connection refused""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBTOWER/1,1,0.03%
"Network Error: HTTPSConnectionPool(host='bluca-api.bluca.io', port=443): Max retries exceeded with url: /public/api/blucamon/1 (Caused by NameResolutionError(""HTTPSConnection(host='bluca-api.bluca.io', port=443): Failed to resolve 'bluca-api.bluca.io' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='nftslands.landian.io', port=443): Max retries exceeded with url: /api/1 (Caused by NameResolutionError(""HTTPSConnection(host='nftslands.landian.io', port=443): Failed to resolve 'nftslands.landian.io' ([Errno -5] No address associated with hostname)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://static.cdn.padma.ooo/nfts/node.webp,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://static.cdn.padma.ooo/nfts/cpu.webp,1,0.03%
"Network Error: HTTPSConnectionPool(host='grinchbonknft.com', port=443): Max retries exceeded with url: /nft/1 (Caused by NameResolutionError(""HTTPSConnection(host='grinchbonknft.com', port=443): Failed to resolve 'grinchbonknft.com' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='prediction.market', port=443): Max retries exceeded with url: /ct/0000000000000000000000000000000000000000000000000000000000000001 (Caused by ConnectTimeoutError(<HTTPSConnection(host='prediction.market', port=443) at 0x7f628d5d34d0>, 'Connection to prediction.market timed out. (connect timeout=15)'))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://bounty-kinds.com/api/nfts/metadata,1,0.03%
"Network Error: HTTPSConnectionPool(host='openagent.diy', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='openagent.diy', port=443) at 0x7f628d5d3d90>, 'Connection to openagent.diy timed out. (connect timeout=15)'))",1,0.03%
"Network Error: HTTPSConnectionPool(host='assets.znsconnect.io', port=443): Max retries exceeded with url: /giftCardMetadata.json (Caused by NameResolutionError(""HTTPSConnection(host='assets.znsconnect.io', port=443): Failed to resolve 'assets.znsconnect.io' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='api.angrybirdinu.com', port=443): Max retries exceeded with url: /api/v1/public/nft/0x25b6A5a77a553fAFECc83111E8a9B762cA4Eb21A/0/1 (Caused by NameResolutionError(""HTTPSConnection(host='api.angrybirdinu.com', port=443): Failed to resolve 'api.angrybirdinu.com' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='api.bloco.exchange', port=443): Max retries exceeded with url: /contractURI?blockchain=BSC (Caused by NameResolutionError(""HTTPSConnection(host='api.bloco.exchange', port=443): Failed to resolve 'api.bloco.exchange' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://blue-manual-canid-544.mypinata.cloud/ipfs/QmTDoSrzQkECavwtKKZD5bz3sn8DuUWC28axBxBVS8PEph/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://delfins.io/metadata/0000000000000000000000000000000000000000000000000000000000000001.json,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBBITBOW/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://kcwmember.com/nft/metadata/82,1,0.03%
"Network Error: HTTPSConnectionPool(host='meta.space-pi.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='meta.space-pi.com', port=443): Failed to resolve 'meta.space-pi.com' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='api-v2.apeswap.finance', port=443): Max retries exceeded with url: /bills/%5Bobject%20Object%5D/0x3881ABAE74341630E4838Ca4809478DD668091fB/1 (Caused by NameResolutionError(""HTTPSConnection(host='api-v2.apeswap.finance', port=443): Failed to resolve 'api-v2.apeswap.finance' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBTHETAN/1,1,0.03%
"Network Error: HTTPSConnectionPool(host='metadata.esfi.io', port=443): Max retries exceeded with url: /era7/token/1 (Caused by NameResolutionError(""HTTPSConnection(host='metadata.esfi.io', port=443): Failed to resolve 'metadata.esfi.io' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='app.ttk.gg', port=443): Max retries exceeded with url: /heroes/o/1 (Caused by NameResolutionError(""HTTPSConnection(host='app.ttk.gg', port=443): Failed to resolve 'app.ttk.gg' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BICASSOAI/1,1,0.03%
"Network Error: HTTPSConnectionPool(host='metadata.vcgamers.com', port=443): Max retries exceeded with url: /nft/0xaf10c7233e84925898bcff9139b0e942af75c74e/1 (Caused by NameResolutionError(""HTTPSConnection(host='metadata.vcgamers.com', port=443): Failed to resolve 'metadata.vcgamers.com' ([Errno -5] No address associated with hostname)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='hexanftpools.com', port=443): Max retries exceeded with url: /metadata/ (Caused by NameResolutionError(""HTTPSConnection(host='hexanftpools.com', port=443): Failed to resolve 'hexanftpools.com' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBMITCHELL/1,1,0.03%
"Network Error: HTTPSConnectionPool(host='metadata.trustdomains.org', port=443): Max retries exceeded with url: /metadata/ (Caused by NameResolutionError(""HTTPSConnection(host='metadata.trustdomains.org', port=443): Failed to resolve 'metadata.trustdomains.org' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='footer.infinitygamesnft.com', port=443): Max retries exceeded with url: /nfts/1 (Caused by NameResolutionError(""HTTPSConnection(host='footer.infinitygamesnft.com', port=443): Failed to resolve 'footer.infinitygamesnft.com' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='api.refe.com', port=443): Max retries exceeded with url: /metadata/ (Caused by SSLError(SSLError(1, '[SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1081)')))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBTYSON/1,1,0.03%
"Network Error: HTTPSConnectionPool(host='nft.kine.vc', port=443): Max retries exceeded with url: /metadata/0000000000000000000000000000000000000000000000000000000000000001.json (Caused by NameResolutionError(""HTTPSConnection(host='nft.kine.vc', port=443): Failed to resolve 'nft.kine.vc' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://kcwmember.com/nft/metadata/7,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBALPINE/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBMCLAREN/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBDUCKY/1,1,0.03%
"Network Error: HTTPSConnectionPool(host='makecard.yhaa.cn', port=443): Max retries exceeded with url: /1.png (Caused by NameResolutionError(""HTTPSConnection(host='makecard.yhaa.cn', port=443): Failed to resolve 'makecard.yhaa.cn' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='panel.digxe.com', port=443): Max retries exceeded with url: /uploads/nft-1762475636068-ehldcxi.json (Caused by NameResolutionError(""HTTPSConnection(host='panel.digxe.com', port=443): Failed to resolve 'panel.digxe.com' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://nft.ageofgods.net/api/tokens/,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://graphigo.prd.galaxy.eco/metadata/0x9cee09946a8113a503c1264e328c0e3aee4c8bcf/,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://graphigo.prd.galaxy.eco/metadata/0x9f471abcddc810e561873b35b8aad7d78e21a48e/,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/STE/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBLAZIO/1,1,0.03%
"Network Error: HTTPSConnectionPool(host='stage189394753895.candao.io', port=443): Max retries exceeded with url: /api/rwa/metadata?ref=TX%3Afacility%3A1%3Bserial%3Apending&id=0000000000000000000000000000000000000000000000000000000000000001 (Caused by NameResolutionError(""HTTPSConnection(host='stage189394753895.candao.io', port=443): Failed to resolve 'stage189394753895.candao.io' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBHEROARENA/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://nft.myneighboralice.com/id/,1,0.03%
"Network Error: HTTPSConnectionPool(host='nft.apps.cadinu.io', port=443): Max retries exceeded with url: /v3/56/1 (Caused by NameResolutionError(""HTTPSConnection(host='nft.apps.cadinu.io', port=443): Failed to resolve 'nft.apps.cadinu.io' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://graphigo.prd.galaxy.eco/metadata/0x78585787874723af8c83579a843666c6544477ce/,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://graphigo.prd.galaxy.eco/metadata/0x3b2ae7ef157d96c69c25970fa39f390a4e3ee852/,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://graphigo.prd.galaxy.eco/metadata/0xdafab81005cd902f54be7e4ee2fd9796ae81896a/,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://api.envelop.is/metadata/56/0x0c40d8c0ba6a8b97cf3a43bf34c61e2b3299984b/,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBXWG15/1,1,0.03%
"Network Error: HTTPSConnectionPool(host='nft.pikainfinity.com', port=443): Max retries exceeded with url: /land/ (Caused by NameResolutionError(""HTTPSConnection(host='nft.pikainfinity.com', port=443): Failed to resolve 'nft.pikainfinity.com' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: http://38.190.210.115/nft/genesis.json,1,0.03%
Network Error: 404 Client Error: Not Found for url: http://38.190.210.115/nft/cofounder.json,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://app.wesendit.io/api/nodeMetadata/1/,1,0.03%
"Network Error: HTTPSConnectionPool(host='jojo.fun', port=443): Max retries exceeded with url: /nftlib/bounty/ (Caused by NameResolutionError(""HTTPSConnection(host='jojo.fun', port=443): Failed to resolve 'jojo.fun' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://www.reliquex.com/api/metadata/0000000000000000000000000000000000000000000000000000000000000001.json,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://graphigo.prd.galaxy.eco/metadata/0xc0a760a051981da0ce588e33764b52ceee1ed254/,1,0.03%
"Network Error: HTTPSConnectionPool(host='icastle.io', port=443): Max retries exceeded with url: /nft/coupon/1.json (Caused by NameResolutionError(""HTTPSConnection(host='icastle.io', port=443): Failed to resolve 'icastle.io' ([Errno -5] No address associated with hostname)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://graphigo.prd.galaxy.eco/metadata/0x30048a7426071d7a2d04fa25495cc560b39a8601/,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/ASTRNTN/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBVP/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/VALENTINE/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/TOONS/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/FOREVERSKILLSPREMIUM/1,1,0.03%
"Network Error: HTTPSConnectionPool(host='tokens.cukies.world', port=443): Max retries exceeded with url: /token/ (Caused by NameResolutionError(""HTTPSConnection(host='tokens.cukies.world', port=443): Failed to resolve 'tokens.cukies.world' ([Errno -5] No address associated with hostname)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='nft.agoraweb3', port=443): Max retries exceeded with url: /agora.json (Caused by NameResolutionError(""HTTPSConnection(host='nft.agoraweb3', port=443): Failed to resolve 'nft.agoraweb3' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='muyucoint.com', port=443): Max retries exceeded with url: /nft-cert/af6806b4-ee48-4602-87f2-0b0b4f30e1ba.json (Caused by NameResolutionError(""HTTPSConnection(host='muyucoint.com', port=443): Failed to resolve 'muyucoint.com' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='muyucoint.com', port=443): Max retries exceeded with url: /nft-cert/9c919ed5-420d-4067-affe-ecdd736cc21d.json (Caused by NameResolutionError(""HTTPSConnection(host='muyucoint.com', port=443): Failed to resolve 'muyucoint.com' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='data.metanetint.xyz', port=443): Max retries exceeded with url: /json/1.json (Caused by NameResolutionError(""HTTPSConnection(host='data.metanetint.xyz', port=443): Failed to resolve 'data.metanetint.xyz' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='assets.metaverser.me', port=443): Max retries exceeded with url: /Items/token-1.json (Caused by ConnectTimeoutError(<HTTPSConnection(host='assets.metaverser.me', port=443) at 0x7f628d5d0190>, 'Connection to assets.metaverser.me timed out. (connect timeout=15)'))",1,0.03%
"Network Error: HTTPSConnectionPool(host='ipfs.featured.market', port=443): Max retries exceeded with url: /ipfs/QmWxSzyB7SGBh6F8A8jkaTU8umvYRq7Htz1p82eBdBkfc9 (Caused by NameResolutionError(""HTTPSConnection(host='ipfs.featured.market', port=443): Failed to resolve 'ipfs.featured.market' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://www.pieverse.io/api/nft/purrfect-claw/bsc,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BICASSO/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/LMA/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/KOALA/1,1,0.03%
"Network Error: HTTPSConnectionPool(host='api.shll.run', port=443): Max retries exceeded with url: /api/metadata/0 (Caused by NameResolutionError(""HTTPSConnection(host='api.shll.run', port=443): Failed to resolve 'api.shll.run' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBTOPGOAL2/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://nfts.clutchdex.com/metadata/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://envelop.is/distribmetadata/0x40bc52774dc8d59adf7e893543bdbe7a68a13a8f/1,1,0.03%
"Network Error: HTTPSConnectionPool(host='api.bakeryswap.org', port=443): Max retries exceeded with url: /nft/bake-musk-mixer/ (Caused by NameResolutionError(""HTTPSConnection(host='api.bakeryswap.org', port=443): Failed to resolve 'api.bakeryswap.org' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='api.cryptoblades.io', port=443): Max retries exceeded with url: /nfts/view/bnb/cb-character/ (Caused by NameResolutionError(""HTTPSConnection(host='api.cryptoblades.io', port=443): Failed to resolve 'api.cryptoblades.io' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://klaythreekingdoms.s3.ap-northeast-2.amazonaws.com/metadata/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://graphigo.prd.galaxy.eco/metadata/0xdcbef041a6c227c7b534464d9aec9ce6e39013c9/,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BNFTMBOX01/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://api-social-demo.foruai.io/v1/badge-public/token/,1,0.03%
"Network Error: HTTPSConnectionPool(host='tokens.credefi.io', port=443): Max retries exceeded with url: /metadata/p2p-v1/56/xcredi (Caused by NameResolutionError(""HTTPSConnection(host='tokens.credefi.io', port=443): Failed to resolve 'tokens.credefi.io' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='tokens.credefi.io', port=443): Max retries exceeded with url: /metadata/p2p-v1/56/credi (Caused by NameResolutionError(""HTTPSConnection(host='tokens.credefi.io', port=443): Failed to resolve 'tokens.credefi.io' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://ipfs.dlife.xyz/api/nft/1,1,0.03%
"Network Error: HTTPSConnectionPool(host='api.icw.gift', port=443): Max retries exceeded with url: /metadata/0000030000000002.json (Caused by NameResolutionError(""HTTPSConnection(host='api.icw.gift', port=443): Failed to resolve 'api.icw.gift' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='oeai.asia', port=443): Max retries exceeded with url: /nft/1.png (Caused by NameResolutionError(""HTTPSConnection(host='oeai.asia', port=443): Failed to resolve 'oeai.asia' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://api.degenape.club/api,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/HOMIE/1,1,0.03%
"Network Error: HTTPConnectionPool(host='206.119.81.68', port=80): Max retries exceeded with url: /server/api/public/?c=Intelligent&a=getMetaJson&tokenId= (Caused by ConnectTimeoutError(<HTTPConnection(host='206.119.81.68', port=80) at 0x7f6290a03350>, 'Connection to 206.119.81.68 timed out. (connect timeout=15)'))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://properties-api.uns.technology/delivery/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://nft.minesofdalarnia.com/bnb/0x47f36d4a50ac23a448476fecab1fd688f1f80e84/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://graphigo.prd.galaxy.eco/metadata/0xfe867c4a588e9ed65d78b9eafb905d86c7677eb8/,1,0.03%
"Network Error: HTTPSConnectionPool(host='earncoins.ai', port=443): Max retries exceeded with url: /metadata/1 (Caused by NameResolutionError(""HTTPSConnection(host='earncoins.ai', port=443): Failed to resolve 'earncoins.ai' ([Errno -5] No address associated with hostname)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='bsc-cw.com', port=443): Max retries exceeded with url: /nft/0.json (Caused by NameResolutionError(""HTTPSConnection(host='bsc-cw.com', port=443): Failed to resolve 'bsc-cw.com' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='babydogenfts.top', port=443): Max retries exceeded with url: /0.json (Caused by NameResolutionError(""HTTPSConnection(host='babydogenfts.top', port=443): Failed to resolve 'babydogenfts.top' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='fckqnmehuebqmevkicgz.supabase.co', port=443): Max retries exceeded with url: /storage/v1/object/public/capsule-nfts/metadata/1.json (Caused by NameResolutionError(""HTTPSConnection(host='fckqnmehuebqmevkicgz.supabase.co', port=443): Failed to resolve 'fckqnmehuebqmevkicgz.supabase.co' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='api.lotstack.app1', port=443): Max retries exceeded with url: /1 (Caused by NameResolutionError(""HTTPSConnection(host='api.lotstack.app1', port=443): Failed to resolve 'api.lotstack.app1' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBALICE/1,1,0.03%
"Network Error: HTTPSConnectionPool(host='chickly.io', port=443): Max retries exceeded with url: /metadata/1.json (Caused by NameResolutionError(""HTTPSConnection(host='chickly.io', port=443): Failed to resolve 'chickly.io' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='api.brixelwar.com', port=443): Max retries exceeded with url: /bxie/1 (Caused by NameResolutionError(""HTTPSConnection(host='api.brixelwar.com', port=443): Failed to resolve 'api.brixelwar.com' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BEBONI/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://c23kiqinge7uyx62ws7a53qwaqybu7qvejkaidssw6doxxino2pq.arweave.net/FrakQQ0xP0xf2rS-Du4WBDAafhUiVAQOUreG690Ndp8/1.json,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://graphigo.prd.galaxy.eco/metadata/0xeb5ed201de80c453a5139030a482ea0f8488cc2c/,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://racawebsource.s3-accelerate.amazonaws.com/harvard_land/metadata/n/,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://position.exchange/nft/1000,1,0.03%
"Network Error: HTTPSConnectionPool(host='app.bnfy.finance', port=443): Max retries exceeded with url: /hashmask/ (Caused by NameResolutionError(""HTTPSConnection(host='app.bnfy.finance', port=443): Failed to resolve 'app.bnfy.finance' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBXWG4/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBXWG8/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBDRAGONARY/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://jsonblob.com/api/jsonBlob/019c62b0-c9f9-7687-a5c7-8f0e96f367c4,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://jsonblob.com/api/jsonBlob/019c62a9-e9b9-72b6-9c13-a46e58784525,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://jsonblob.com/api/jsonBlob/019c6299-1913-7540-9432-c99aa108219d,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://storage.googleapis.com/nebulaminers/2.json,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBUBA/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://graphigo.prd.galaxy.eco/metadata/0xd9fd9a46fcd1ee2c3d90dd78f0ae91674ea67d3a/,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/FOREVERZONECR7/1,1,0.03%
"Network Error: HTTPSConnectionPool(host='myusdc.org', port=443): Max retries exceeded with url: /meta.json (Caused by NameResolutionError(""HTTPSConnection(host='myusdc.org', port=443): Failed to resolve 'myusdc.org' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBALPINEP3/1,1,0.03%
"Network Error: HTTPSConnectionPool(host='expanium.io', port=443): Max retries exceeded with url: /nft/metadata/1.json (Caused by NameResolutionError(""HTTPSConnection(host='expanium.io', port=443): Failed to resolve 'expanium.io' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://edenorex.io/nft/1/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://graphigo.prd.galaxy.eco/metadata/0x376d93a34272de8c29eb3f944ce34ca82277a2f8/,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://www.verua.io/assets/nft/0000000000000000000000000000000000000000000000000000000000000001.json,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBXWG6/1,1,0.03%
