uri,error,response_status,content_type,is_ipfs_url,metadata,is_ipfs_second_url,img_field,second_response_status,perc_hash_32,perc_hash_64,image_error,metadata_error,extra_fields,response_time,second_url,response_2_time
https://graphigo.prd.galaxy.eco/metadata/0x3b2ae7ef157d96c69c25970fa39f390a4e3ee852/1184.json,timeout_or_conn_err: ,,,,,,,,,,,,,,,
ipfs://QmeoSNz7LA48QZsvxDX8YV2CC9zisu6JvYXMGcQcPGgau2,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.09296846389770508,http://127.0.0.1:8080/ipfs/bafkreid3abblusbga34ttju3fb5pmzgbbvxatskq6zrv4wltzrfmrta5ye,
ipfs://Qmdi3noF89RscJUUoqqBxx5wf6JYoFiiJkZFdvvLFNLxrE,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.04249000549316406,http://127.0.0.1:8080/ipfs/QmTcc2719RDwuMQrcDhzkdAivBuxXX5UmH8MfMsDn7VpvB,
ipfs://QmTjM2kvvBAnV8hWGqRVyumWvGTg641VzL5Juo4jD2m4nH/1,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.031754493713378906,http://127.0.0.1:8080/ipfs/QmV57uVMGdLE6jitjX69WfNVnfEyuyVTwcRMiTLXLW8dWp,
https://graphigo.prd.galaxy.eco/metadata/0xdafab81005cd902f54be7e4ee2fd9796ae81896a/13.json,timeout_or_conn_err: ,,,,,,,,,,,,,,,
https://gray-added-lobster-98.mypinata.cloud/ipfs/bafybeid7d323tnc7bvbhoqpsyegzlgdsi6frzqcj26xky6cyge7jnvjel4/0.json,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.02902817726135254,http://127.0.0.1:8080/ipfs/bafkreie4lmagz6vuctqe3fz4wo6wbchg77q6qhrqe2hjdo2wlsyz45gb2e,
https://mlmapi.finaster.exchange/api/nft/metadata/9999,timeout_or_conn_err: ,,,,,,,,,,,,,,,
https://gateway.pinata.cloud/ipfs/QmWersXHuriKsraGhpvJygXnS6Jp8wSXkFrwzdFe5NrchW,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.02333235740661621,http://127.0.0.1:8080/ipfs/bafybeiheum56ocywpfnrskmlyfhnlffjca47bq2nkpaeshm44nwbj2wym4,
ipfs://bafybeih5oepjoacedolbqhlk4qzk3vosbbupgmm7hseb4pyveudp6qo2ay/1,,404,text/plain; charset=utf-8,True,,,,,,,,other content/parsing failed,,0.03243875503540039,,
https://api.znsconnect.io/v1/metadata/56/1,timeout_or_conn_err: Cannot connect to host api.znsconnect.io:443 ssl:default [Name or service not known],,,,,,,,,,,,,,,
https://orange-huge-jay-540.mypinata.cloud/ipfs/3.json,,400,text/plain; charset=utf-8,True,,,,,,,,other content/parsing failed,,0.027794599533081055,,
https://app.pinata.cloud/ipfs/files#,,400,text/plain; charset=utf-8,True,,,,,,,,other content/parsing failed,,0.021978139877319336,,
https://api.icw.gift/metadata/0000030000000002.json,timeout_or_conn_err: Cannot connect to host api.icw.gift:443 ssl:default [Name or service not known],,,,,,,,,,,,,,,
https://orange-huge-jay-540.mypinata.cloud/ipfs/0.json,,400,text/plain; charset=utf-8,True,,,,,,,,other content/parsing failed,,0.02108454704284668,,
https://oeai.asia/nft/1280.png,timeout_or_conn_err: Cannot connect to host oeai.asia:443 ssl:default [Name or service not known],,,,,,,,,,,,,,,
https://ipfs.dlife.xyz/api/nft/1705,,404,application/json; charset=utf-8,False,True,,False,,,,,,['error'],0.3325009346008301,,
https://klaythreekingdoms.s3.ap-northeast-2.amazonaws.com/metadata/2956,,404,application/xml,False,,,,,,,,other content/parsing failed,,6.400340795516968,,
https://yf.yuliverse.com/prod/md/json/5314.json,,403,application/xml,False,,,,,,,,other content/parsing failed,,0.733140230178833,,
ipfs://bafkreifz2eoffauvrkut5o5d2qjg3ufenlyhznpsm32wj3fyk5t5naksya/,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.04325413703918457,http://127.0.0.1:8080/ipfs/bafybeiddvxlulfuh623mpyobmgnjrydkbzadu6sx4iqct7baaeanosqhsi,
ipfs://QmWersXHuriKsraGhpvJygXnS6Jp8wSXkFrwzdFe5NrchW,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.02143406867980957,http://127.0.0.1:8080/ipfs/bafybeiheum56ocywpfnrskmlyfhnlffjca47bq2nkpaeshm44nwbj2wym4,
https://ivory-cautious-turtle-556.mypinata.cloud/ipfs/bafybeie5md7sx5lov2yfpfcdjayt63j6o4zsfnr4cxs3q44cxx5e5fhqt4/116,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.029790163040161133,http://127.0.0.1:8080/ipfs/bafkreid2bscinutacu7jbvqy7xgks6j4b2niewvlztfvcokz2gfnijt7mq,
https://gateway.lighthouse.storage/ipfs/bafybeieveo2z25jgk4wk7dnwh6z6xudffasgmffskjovipt4qkhkar3we4/100300134089.json,timeout_or_conn_err: ,,,,,,,,,,,,,,,
https://ipfs.io/ipfs/bafkreih4o6teilacxkjofbqff5ohwqavwqeu7cvnyl4ujnwemtvsgssno4,timeout_or_conn_err: ,,,,,,,,,,,,,,,
https://gateway.pinata.cloud/ipfs/bafybeicdq3tst275brp6epjwd5blo5pb4d2d4quicwpfkgfs5wiu6yykcq/1,,200,application/json,True,True,True,True,504,,,unidentified_image_err,,,5.021188259124756,http://127.0.0.1:8080/ipfs/bafybeibqzgenlr2exk4yy2p3dj2yk2pqqmx6en3mvehpadbkn7jm5gsxpu/ft.jpg,60.017545223236084
ipfs://bafkreicdm2sjopxx5ms7jrwtb4ztlsjrqn62pgxxi2ndp34phza2uups6a,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.023850202560424805,http://127.0.0.1:8080/ipfs/bafybeid6n3ct67m5cgxlxcl652i2d4girnwcc5oxjsh3fsg4lxqjkizmta,
https://ipfs.io/ipfs/bafybeie75ffby7dtmve5za3lyl7bivlxom3d22bwb2ahkan3xjts3nrqoi/color/0,,504,text/plain; charset=utf-8,True,,,,,,,,other content/parsing failed,,60.019330978393555,,
https://ipfs.io/ipfs/QmRkuTCieowCrh8fnzRinkSYk8CNQLVSSepojfbLgmnrHi/1.json,,200,application/json,True,True,True,True,200,b0c2cf8d64f2c931c30c30d8c38e329a9c71cf269871c78e6da73cf3678f3ce1b3965843a692cf1bb259259c186924b43961a73cc71cd367e71edb4c8cc64f3499b33961332c64c334cde4d3b4934e19e692cf0ec64ce69b692938f36d34d9e4e664d34c92c39a6f99c71cb3cc666c9919393619619867b2e638c71cc7b1c32c,b0c2cf8d249cf1c364f2c931e738cdb3c30c30d8cd9b4c2cc38e329a58c316189c71cf263a71b2719871c78e38e530cb6da73cf3cce3333c678f3ce1c6499b2cb396584333167186a692cf1b373cd992b259259c671c6989186924b4c9b2cdb33961a33ce1e18658c71cd36733393cf3e71edb4ccc6d8cd28cc64f34ccd3924c99b339618cf3c967332c64c324cc71cc34cde4d32d8f31b2b4934e19cc9e7b36e692cf0e33d2730fc64ce69b738db678692938f3736d36306d34d9e4d9618c30e664d34c3330ce4992c39a6d973249c399c71cb34e32cc96cc666c9865864d9419393619e58cd8c7619867b26c6530cbe638c71cd8c336d8c7b0c32c9cd31f3ccccf31e79e73639e38c63ce1331cf6db3373186924c33171334ccb2d8cb4e32458e4c692499cc33ecd332592438e1c739b38e6c732cb24b298ce7b6c3cf1e6cc649b39cc9c31c24dc7393661b719658f64648cf386530cb639a5a5924db69e7198638e18679c33c73247ce3c626cb3ce330e792618618d24664c71c79332c9b4ccf6e0c7861e749be739e59f38c734d9c9b3261a6cc34cd838c306386d3c6d39b218c9e9cf4c9e7938ccc9659cc33636ccc931e78cd37386c32d33669b3cc34f3367864c9b6d9879ccb3ce9a69c72c33673cce32cd93671bcc663924b39396539b1c79c632ce64a69b9a68cf3618e72e3cc797334e78ca6c7333365cca671964,,,,15.020386219024658,http://127.0.0.1:8080/ipfs/QmbSCNDDRaEca2d3UJXnaL1Fw6D6WKidyPXF2GBGCiZMQU,2.4832675457000732
ipfs://QmYGhRAYyHrbXqs8ZhKyAzapppbm2Cn9oF2SM529WvVMW6,timeout_or_conn_err: ,,,,,,,,,,,,,,,
https://sidekickfinance.mypinata.cloud/ipfs/QmaaLkHQ4RtAyQCcmEYZArVXsF51uWsy8dfVYoURDL9qmF,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.021947860717773438,http://127.0.0.1:8080/ipfs/QmTcqACr241hHL3vheB2wy4Je16rqGm2XJReJDA9QrTqH8,
ipfs://bafkreie5ya3pvyre5xud63n7kf5vk2hhns7k4bwu6ccu76t4envcpeouja,timeout_or_conn_err: ,,,,,,,,,,,,,,,
https://meta.pomerium.space/api/meta/v1.0/pet/metainfo?id=18385,timeout_or_conn_err: ,,,,,,,,,,,,,,,
ipfs://QmTgmF7Nc4qHn3KFF5u3GNfdcLvSKyT619ytukN7coWYHg,,200,application/json,True,True,True,True,200,8470878799e4f3c840030d31169b0c3f1406107c8c3d86931048f1ccf0d32b701572afabc266f2cc31dbaebbe48ed9cd0dffbafa73272d9b86aef8ecc98b273399eee347c63cb46433ebed99343698cc37bbb11061cf63279cba5064c36fc999c7b8c9c49e395630c3e741213cb86747c2ee111323cccce636b9970e19c673d8,847087874e46c34e99e4f3c8f9b39e1940030d31664c6184169b0c3f266c61e61406107cf1b33c398c3d8697ce4ec3c61048f1ccb9b39e19f0d32b706ca99e1c1572afabae4cebe6c266f2ccb1931c3931dbaebbce6ee3e6e48ed9cd993334b30dffbafafab9bcb073272d9b8ecce3c696aef8ecb1919c19c98b2f334e64e3c699eee34713370501c63cb474f29b1c3833ebed9144444346343698cc3199963137bbb1104445444461cf632713677d859cba506431125931c36fc9994ce5d646c7b8c9c4133c633b9e395630c659e86cc3e74121f9cf9e8f3cb8676731bcc990c2ee1113cefbbeea23cccde6b34e633336b9970e2ebaeaea19c673d8c9a19cdb40b344649eece9b49e649339ccb19e4943ac446273e663101f330d87363023c6c27c5138cbb99c516d996cccd6ce69368ce7139bacb19445363458e2634d199363e98627b61c450498d87318a5939e493fb244cfaa444112c3c7879c183134c71cb8527bee844971618f8cc730bd8f0cc3e101beec1016cf3c387861c22f61b2cbe7279fb5200e2f9e3879724d48da493ecc96eb9145239ac9c987263d99ece43e3052fac0430bfa63e7048d3734a72f2cb14bbe44556aee34dcf2f3f8cf4db363810fa60512dfed9a38d278da69825a9ee43ccd150b7eb6cf394da64db650649efcf3f1d86bbf7d6d2b2627271c795913b0dbba51daeac030cc9cdd9d639971,,,,0.018205642700195312,http://127.0.0.1:8080/ipfs/bafkreieeeqtizjr2vfx7vzn3tjug77oeyggekmzckifgmljwshkfjeccca,4.012515544891357
https://gateway.pinata.cloud/ipfs/bafkreig3pabgxg3qjzauwn7sag2azcmn4lk6zvjj5kn6timycp6ihxy6pe,,200,application/json,True,True,True,True,200,fabc442e3c70f01e93e368db38f1c18fdb8fcf2063ec07e1b13ab8d1631e1c61b474e3f43e1e3871cc8d8ec02f0fc0f1cd17bda56fc3c1e3c146729d61e3070ec04ced3860fe0f1cc4499e703c6c1f1ec491aac11ec9e8e7c1129bd0ccd1e0e7c163b3d0e979f1fe94b77294943838fcc0366f889c3c3ee08156af119d16b9f1,fabc442eeb104eae3c70f01e3cf1c63e93e368db07c7e1c938f1c18f3bc1c7afdb8fcf20017bec0463ec07e1e31d0be1b13ab8d156e3b1d1631e1c61ee1e38e1b474e3f4101e9e003e1e3871ee1e38e0cc8d8ec094f2b0db2f8fc0f1c37421e3cd17bda5178fe7146fc3c1e383c1e7aec146729d143ebc0161e3070e38e1fe1cc04ced3800eaf01660fe0f1c38f19c3ec4499e70038f8f483c6c1f1ef1e587f8c491aac1562ab9031ec9e0e7c70795e1c1129bd05cfee04c4ed1e0e70e1c70c4c163b3d033dbc8f8e979f1fe1e1cf0b894b7729467ea1b41943838fc3e1bc1e3c0366f88cecafc059c3c3ee0d0cf87c78156af1198b9da3a9d16b9f1e0fe0f18914feb7370e3a4e48507a9f3e2fe1e389412f66c656ea9c4c107b76615e67851957a4ecc4b8da705c15a364e1dc1f1c794b4499d4b39456694176e8d51a3e17eda36991ae66598e58596cf1e6361c53c6b699128ccdb38b3c146d1de4e5b0f3032e972f99da67566c161d2dc4e2e0d6332d92179baccdaccd061ef8d1e0e41c73ada09132d95b2b99452af912c9de1896ae95922f332b6329416e993d13837363fea936966648e6e9416d169313c2e472be912d66ac51d8ec168d2f163ac8c863ae92166ed811b0fd06d6b766d2999b83ed2954e9c52225d9494bb6ac17330f46b69048dbe6646fa1f0cb66de17261f83ee9449fb4ccd6eb1a4932fc76e4d7a8,,,,0.019631385803222656,http://127.0.0.1:8080/ipfs/bafkreigat5uby25wejgdvs65jpfjl2tii36bbuwji3wjhpvub2dca26huq,31.6776385307312
ipfs://QmPwfR1EwLFmTD22XAZTErPRvuw6hUea3bGv8xXvAT1teL/0.json,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.0265960693359375,http://127.0.0.1:8080/ipfs/bafybeigreyvff3dwf2etqjtchegwlegv3q7booe3hqnuian5xovl7rk3ta,
ipfs://QmPvYzL8ZqkkDv2YAMJ5YzEGUNJiwqmLeSbF6d5JPh8zwd,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.03649759292602539,http://127.0.0.1:8080/ipfs/QmeDAGXksfkA4J3TyFLe7wdVdfXtGAHHpBxTDDnvgzotue,
https://backend.artvybe.com/collection/northbound-breakdown/1.json,timeout_or_conn_err: ,,,,,,,,,,,,,,,
ipfs://QmQwpxLnPFTXpzX3mvhxxifuY4G5o86NeAmuHEC4cmf7ZV/4565,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.03822207450866699,http://127.0.0.1:8080/ipfs/Qme9fmYrjuAEFXaUurgrCoLzJoF1JJCHfv7BCYXzZAjEtG/251729774.png,
https://meta.pomerium.space/api/meta/v1.0/prub/metainfo?id=9516,timeout_or_conn_err: ,,,,,,,,,,,,,,,
ipfs://bafybeidgvulaqvhw5jrl43azf7n44yni37wv6vkbv45mbwtmqgzqw2ibou/2.json,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.023085594177246094,http://127.0.0.1:8080/ipfs/bafybeibiocrhva3yvsyhgopqgxuwmyh5jjkiqrj3psr2fz6pn5r22ltopy,
https://gembots.space/cfg/1,timeout_or_conn_err: ,,,,,,,,,,,,,,,
ipfs://QmSgHJ9RmAbK383hfqxhfiEYiAZbAYtiWiFQCabcrekVpr,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.02477574348449707,http://127.0.0.1:8080/ipfs/QmXMARQmJqorxXeAG5FqF8LUF3ownVbYQZEuBgMJukN8Rj,
ipfs://bafybeibvos5zn5voy5bzxafxvy6fkinwas4ank5hibps7jjhduard22qle/1.json,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.02793741226196289,http://127.0.0.1:8080/ipfs/bafybeihuxzycev22455bdkokczhvz4ng3pezikoxryyvbmm7ycgu6c4e2m,
https://meta.pomerium.space/api/meta/v1.0/pru/metainfo?id=10785,timeout_or_conn_err: ,,,,,,,,,,,,,,,
ipfs://bafkreihvbrj3dt5ufalecgx7obkb4oqznlc6y3hpewfyipyb7xpzrfl67e,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.02771902084350586,http://127.0.0.1:8080/ipfs/bafybeianonihhtjtreocjipgdm2tdkzxnphuserlkeefzseaf7yb5pnhgi,
ipfs://bafkreick627hlcebg353xcicv46bkpeel6bksnljqizvvcbph5czexwvea,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.04918670654296875,http://127.0.0.1:8080/ipfs/bafybeibyqsbof5ppqkfvjbgilrbwmxahqmiyjnhcdhm337udccrjhicg7e,
ipfs://QmU8ueTFrwV2j5kpwPVKcucdNr9WqYQ9ymNk4rMsppG2s7,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.029409170150756836,http://127.0.0.1:8080/ipfs/QmUjq3TitQQuBfD3HmpDZWKaWHg1Qj8b6JYsiGjvCKY3XJ,
ipfs://bafkreiacoueast345lbslhqqxy5rya7esrppjzosr362rvytqa54yqyktq,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.026575803756713867,http://127.0.0.1:8080/ipfs/bafybeibrysdtdhiilfzni53ivrbmh5nx4zipg4syaeixoyugxdc7dmspyq,
ipfs://QmXLvFDm6BC5ixWX67mLboViZX43xqoQUu7Q5QrL8yoY8H/0.json,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.02557992935180664,http://127.0.0.1:8080/ipfs/bafybeigreyvff3dwf2etqjtchegwlegv3q7booe3hqnuian5xovl7rk3ta,
ipfs://QmRQa7D7rxiJC2vuegaQui3y2BHZ5Sn1dDgoffN9AAi6tD/0.json,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.03262925148010254,http://127.0.0.1:8080/ipfs/bafkreibdznddzkwqdpwgd7o3l3cannjff4uzifyyjkn3s45qfgocbxnbha,
ipfs://bafybeiheo6v43xaef3tz7k3qvromgkgoyhm47hwglmzvq27addgvpsyp6u/44730,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.03822040557861328,http://127.0.0.1:8080/ipfs/ipfs/Qmcw3ZCnbjQCQxiQbPYt9nqjsWVwqPVScs5pmwNkHw9ovM,
https://clawd4u.fun/kuro/darw-metadata.json,,522,text/html; charset=utf-8,False,,,,,,,,other content/parsing failed,,19.567182779312134,,
https://backend.artvybe.com/collection/what-we-carry-into-the-fire/1.json,timeout_or_conn_err: ,,,,,,,,,,,,,,,
https://backend.artvybe.com/collection/still-here/1.json,timeout_or_conn_err: ,,,,,,,,,,,,,,,
https://ipfs.io/ipfs/QmQGWkg1VnPkGQ9F5EBjTNbTE4QYBW9SEL79A21VQEqkUA/newpunksmeta/1913,timeout_or_conn_err: ,,,,,,,,,,,,,,,
https://nft.loopsdao.com/meta/1,timeout_or_conn_err: ,,,,,,,,,,,,,,,
https://trade.3o.pw/metadata/1,timeout_or_conn_err: ,,,,,,,,,,,,,,,
ipfs://bafkreifrofxuu4avru4nvuo7wak4zn2qejsm6ku74ki2eijvxai7yujzxm,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.02119588851928711,http://127.0.0.1:8080/ipfs/bafybeicfddczhx7g3cwtgg2nma5rznbw33cutffbabvg6kgxdwnbxgix6m,
ipfs://bafkreiblrjtnl733cyqg4beiozrtodr7vdzq6rc5whitb4ihdiicgegpjy,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.020572185516357422,http://127.0.0.1:8080/ipfs/bafybeicxb42ptfjikvdajya6cijuav2mcnjhufg56ookgavzpgpdnah6ja,
ipfs://QmfKN61N5SgUgRUBECgN1mMgHZP7rjjde6sV25m9fmKaDZ,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.020009517669677734,http://127.0.0.1:8080/ipfs/QmbhgkAbJN51s2ZkSV9Ecn8UZHfb3o8DSQrC4yNaU6reR4,
https://ipfs.io/ipfs/QmUwwD9vB87mFjHarfZLv67LyMNAXJxnZWUcmVsuWxukar,timeout_or_conn_err: ,,,,,,,,,,,,,,,
ipfs://bafkreicdz4lei3yvxlc5wnvymv2n6ogxcukre4depcgmxdr6giy6qhby4m,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.020111560821533203,http://127.0.0.1:8080/ipfs/bafybeibapteb6dpufoux3uuucuivp3vmglvafwpdadbzqp77xuxndvuihe,
https://gateway.pinata.cloud/ipfs/Qmddf8DMcM9H9oMTkPhpcf11goFksJaFmtyhhmbCW6btQY,,200,application/json,True,True,True,True,200,be0fc17e49133398c3f03f81b65ccc5085d02a05b56e7dc6907199994ab79333590fd4f258f95cbbd49e6672c3ecc64785772ae11ce6466ec12d19c192c59ba78758ce15b50861193ca130ee59b6bccc6a62d318c74a3a593f95c19e3515a9b17a62d5a4c39c5c9ac3dd2b98cddba5c185a986a1ac95cf27c956b97862e2f533,be0fc17e0fc07c8f49133398918c7c0ec3f03f81f00ec0f8b65ccc50c6267a1c85d02a0554aa85d5b56e7dc662dd9a2690719999f4cca6764ab79333998e31d0590fd4e22bd5332b58f94cab76738df1d49c66726731bf07c3ecc64788c607f185772ae119a667031ce6466e767981f1c12c19c1289d372692c59ba7319b87f18758ce15d23aa314b50861199e6d712e3ca130ee746a0cdc59b6bccce799ee1e6a62d118add458b8c74a3a598c66791c3f9dc19c16ccd8b93515a9b1e319fe0e7a62d5a4edcef4f8c39c5e9ac6867a2cc35d2b9866ccd8facd5ba5c1e4c3396685a986a17983b271ac954e27319608c8c9562950c333cf0362e2f523caf513e36aa645a3198d670d6c4dce6d394e03913e19ac73b2338f069479b5e6727945d36ac1962f492b670791c6db148c7125afcb7a3b9bdc76b356966c712c5b88c71f95f0ced4ee7b072991a798d42d332c8f81f33b6696363cdc427e52b3e650ee1dd26e6bc4a8ccd2ee72bd4ccec52f371c94bb9d9826b510b949933092c136b87698da6bd261c899664a1e4729b24b1a6cc6664d3a31ad546924c4ec6530c4e66225cce1a463dae251bd53bc92cd6a5b3b6b53373b598d2d797d0d66316ae591a96eb5f08ca902c631ad018d4e9b4d4b2e7bc3940b93066d4e84565ab146b0ed8c668e7376ce65939ae66ce15ece59ee1bd8e5b2e65933299dd2789676e5a1b5a1,,,,0.03492450714111328,http://127.0.0.1:8080/ipfs/QmRHid5fpUcb32owUXhQTfR9aeNZnYuGLb2C9bwugfWiPS,37.21850323677063
https://cloudflare-ipfs.com/ipfs/bafybeicmirhg6mjf5maeapqdw5ttskmq36xmp3637e33rlt3m4tbmsg5ve/330.json,,200,application/json,True,True,True,True,200,cbbea5806955ef92fb75f3dfd2ed20c8a40d08b2f6a00db5b8025865988ab02d8db403adb7765f7a16abbd02ac1bb36ea502f7d306b6c181266b053f87eb2f3c07b6ba5044aaf16fad695220d2c68c76fd269c13ad152f42528432fdb95840c0a919edde7886beffd085be80e92962d76a5c61a152ddbc90a55982bf4aa7f781,cbbea5804e7af2dd6955ef92a835567bfb75d3df61240831d2ed20c841cfabf5a40d08b2e18f77caf6a00db57a8a008bb80258655a75451a988ab02ddbffff548db403adf6abba9db7765f7ab42da0b216abbd02b4db25d1ac1bb36eadda5501a402f7d3a812dd2606b6c1811e54c57e266b053f08618c6887eb2f3c89a12ac007b6ba50975ee28a44aaf16f301ebfbdad6952203f9d0f45d2c68c76c1b10cdfbd269c132973fc10ad152f427fd859d4528432fdc456ba95b95840c067375e09a919eddf6aa002a97886beffc0d6aab2d085be803fe0b6a0e92962d7682815ab6a5c61e1ce1ff15252ddbc905fa157d5a57982bf91af756b4aa7f5814f5fb4a3434371825c500ab657f981f4d007b6bc5ae7bc15cf8d2b526d4b0aab914eeb5a47fa0aa9016a9cab72037e14bb880c6b0a75017ad01ff5adbd55dd8bd4a75284f884dc75ff542b5589e835754255a13af8057a856fa1945ad8f40a7f4c32f5a8a93caa5e82bd512afe01b98bbaab5e4593f255e928a656e9a513dc01aa558a57ad2a95753c51ab55177e95629553056a54d34ea2954fc24f07b8373d11cca56b96a79e1902dd94ae06a28c492e99da8527fae56aa992a950b64b71aa912f405797f68e94a652b740ccb4d4386cf265796d8952cdd52d58afd24e3a51df54bda8d804c5a35a9b92bcb594a5a62a8a7a4bf8b6b2612f542b50cb490adfb5244aa5,,,,0.019268035888671875,http://127.0.0.1:8080/ipfs/bafybeibd4uw7c46dqhr34a6pbcncpwjvw3eptxooj5b75iw4q7z5zkth4e/46.jpg,49.44191241264343
https://ipfs.io/ipfs/QmfVtN7jPpJCf9grk4xDWjNKCJFukn7BAEinPdFawAj7UG,timeout_or_conn_err: ,,,,,,,,,,,,,,,
https://sapphire-peculiar-shark-548.mypinata.cloud/ipfs/bafkreibkuuv5ni6kzvhwatz7wqptix7cnjb2tzdxi2mwbsdsdmeo2ldnfy,,200,text/plain; charset=utf-8,True,True,True,True,,,,timeout/conn error on image,,,0.020251989364624023,http://127.0.0.1:8080/ipfs/bafybeiflizaesh5mzqakmkz33jyfsamisnv3cxb772sfsdsj2q5qwdj334,
ipfs://QmRqHWDtyQ3pPQgqKMd74iJqLSobA1y5upSeyuBdCDH9rf/910.json,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.020059585571289062,http://127.0.0.1:8080/ipfs/QmSHLpx4cE9zAzfZFywQAFpKi2e1YCqDphGZcFbo4n5NKz,
ipfs://QmXrML1gjnS9BqJgMdcwVk2UARTvE9s8v6f6cGxPYLYNjR/988.json,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.021222352981567383,http://127.0.0.1:8080/ipfs/QmeRXjx8jUoQ25T7xkjvqcou5CTRMWq8NyDofevxh8gjhS,
ipfs://QmUCgHd8a7AHqsSpKjmtc1NBtJhX6nbPQMag6jsgqaYdF7/0.json,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.02639937400817871,http://127.0.0.1:8080/ipfs/bafybeigreyvff3dwf2etqjtchegwlegv3q7booe3hqnuian5xovl7rk3ta,
https://ipfs.picblade.com/ipfs/Qmf1WxjA2e4oT5iTVJTtz7dDuCZTykZkQPH6YdwWoTrX6R,timeout_or_conn_err: ,,,,,,,,,,,,,,,
https://sidekickfinance.mypinata.cloud/ipfs/QmS16tMe5qKEfyiHgwpBUuW5qRoSNDqf9jKgnvZ4N39oXN,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.019375085830688477,http://127.0.0.1:8080/ipfs/QmNSSKrCecd7v46SfJCNXAKWF9JRDWfLSu8b8YYSFMrujm,
https://bafybeigavt3u5zm65ntspv47rqpvxh25ueajfrrhe2qavf4ez6lig4pyha.ipfs.w3s.link/data.json,,504,text/html,False,,,,,,,,other content/parsing failed,,28.51663613319397,,
https://galaxyheroes.mypinata.cloud/ipfs/QmeSFMRjPLmM9YnB6suQvYrXBTVuA9vkXZdk9ra6F6wMZg/576.json,,200,application/json,True,True,True,True,504,,,unidentified_image_err,,,0.022551774978637695,http://127.0.0.1:8080/ipfs/QmQDGeQQGb5J15GasVmKxXuyqMc91AMmCYB1MMHsWcwCh8/576.mp4,60.02030062675476
ipfs://bafkreicatbeek2qlcumfljqar36xzblhdqp7atbjjxrty7fj4qbba3bohq,timeout_or_conn_err: ,,,,,,,,,,,,,,,
ipfs://QmYeY5K43FDvXwJPmG8gQQjufXApYLUQVtuzrsfRrQmsuk,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.01904153823852539,http://127.0.0.1:8080/ipfs/QmXSSRFdGNH5d7jXgxHpPJQ8RpkzcM8WtADHArG5bq7dBu,
https://sapphire-peculiar-shark-548.mypinata.cloud/ipfs/bafkreifjhcmcs7z2abcfxxjvzov7uo52gt77zzg5sm2afkgmltgvgljpfi,,200,text/plain; charset=utf-8,True,True,True,True,,,,timeout/conn error on image,,,0.02939581871032715,http://127.0.0.1:8080/ipfs/bafybeidamro3q34rfekck2w7bh5vskhkxpado6fcoeamglhmrgd4ervn6i,
ipfs://QmRzCtUnJQhMxix3UCkzmdkhAcrSuiXnbA9Z4sTGBZK193/0,,200,application/json,True,True,True,True,504,,,unidentified_image_err,,,0.02878594398498535,http://127.0.0.1:8080/ipfs/QmT2WHfQ127tUJhMHTrArK6HTsDrV3swzud7Z6jNqU8Wjd/codebreaker_common.webp,60.019389152526855
ipfs://QmdTPu5vS2v6x6MXwd6F8Nuqr69AJEYK31XQ3dcPJiVwxp/0,,200,application/json,True,True,True,True,504,,,unidentified_image_err,,,0.023914337158203125,http://127.0.0.1:8080/ipfs/QmVzJ3SH3poACFQJhLX6gEV9v3JzGcxWb7W94Wz2DR2gzg/reveal1.png,60.020631313323975
